customer_unique_id,avg_integrity_score,has_mismatch
091041f5d9e33af457d2ff5dafa2c082,0.22628833676491028,0
09113dbaaec44b2476caabc25f9f01c2,0.714194403583109,1
0915709aba5b9fea574a1347b513803b,0.24082432807983614,0
092693d3fdb3339e303e84220fa9c702,0.4947250536015286,0
092d1ba154276416f027e086b5de9fc2,0.30049357629505535,1
09318c4f5a667aadf90326318d402946,0.11038119503979497,0
0957f511312c8c91c1b3354a6e91eb7e,0.5317132864697667,1
09687a7b7431a93b5c53b50ba779bf94,0.2706751633782988,0
097922f64914c7cde32a46a54e299428,0.23648636983228521,0
097c0318a14019eb5fb6de2b84834835,0.08068654121216713,0
0986d4ff1ed574b62cc091c00067c3f3,0.06798268776760583,0
0988bf3de31325af88e3130ee3e5f821,0.3869633353655785,0
09c8e6d62d590a5a5fab94418b2d651a,0.030206083279781387,0
09dfe9e818fa42ea308c4bac274b38e3,0.037568067579731766,0
09e2211ebded7c99b9b8b091ba29b069,0.36839689987248253,0
09e359f12a226bb72603eef57008640a,0.09906747413999374,0
09edd76a74b8c67c3112cf163c55329a,0.6598419988116578,1
09f0e1aef2fa8134f784f8097f154585,0.403396872012766,0
09f890c3ae1626f1044e52e1c8d3707a,0.035111363078722695,0
0a035d8e44a6712f93ad10da223c228e,0.12297687216695297,0
0a0775d9f3f8c759cca9198530e6e6dc,0.07274622496762118,0
0a2bfc7b9705c3e494be7c34a99cade9,0.3054322521425463,0
0a310f2b5dba96e9efede8f5640f0acb,0.7631566149950887,1
0a3f32fce9d5056b96a9fe604715982b,0.18662846857555734,0
0a49071dae14394fdacf99fdda9dedb4,0.479072942684375,0
0a55dcbbca6cd7ec2c0360195c75673b,0.554848579417677,1
0a6fc943eff81607725f73d22f5eb577,0.6113424497384415,1
0a7cf55a3e4dcf8fdf11f6fd62c85803,0.5116360696727658,1
0a8247e80253bcc2df41d9e770e07b67,0.3067276889252599,0
0a8b00a623aff928bef1b8595f2d6f4b,0.6073928791585362,1
0abd3a7f9ef4778f55c54e60f1d828c9,0.04470586376304638,0
0abe5d10704d109ca08469de86025b9b,0.023305118356392897,0
0ac9a326ee1852bc190ceda58036f8cb,0.4108172839972633,0
0ada46296e2454b568f32413b14defe1,0.5103938028078745,1
0adb179862977c93a9db8246e5e35970,0.4013483831091694,0
0adec5e4aacbd5738d0bf90ad046c7c3,0.2967012973462356,1
0af06d73980ef16baa634f9cc4b23209,0.15602719824626624,0
0b0c6c4b2a8dd9793de2a049cf67684e,0.4492979700006152,0
0b17d18846ac5162a2940577e8ff15aa,0.3048823933985945,0
0b18593e033697810a62a987e77f4b8c,0.014640948504490322,0
0b301ba858fea6e878faa5da12b044c6,0.1672767112400448,0
0b372b8a31a8de04042945af8b3e6d97,0.00818540428821376,0
0b391e93cdb4fe7ad5446c111c647f9b,0.27338543577705526,1
0b52ff15d625f247ff8622d2fb778319,0.2213619381952173,0
0b5c04039f458bb656a6422a5860d526,0.03761078509767143,0
0b634a0a63edf40fb50440d7093d8b5e,0.014414465394142003,0
0b63b2c21b768c3575305cf04214e173,0.3006623960720361,1
0b8b2910c3f96a74c660a10433187042,0.01100375183920387,0
0ba1ea79e3dfc94da6add75a320a543c,0.3776914262526428,0
0bc50d5cbce10d91edc3e935d068ef0b,0.02524212154418529,0
0bd9702b6faa88ff1d9eb5e763cb84d5,0.02462950457946835,0
0bdb6ad22574bad5202df1e92a9aa403,0.0722566983437311,0
0bf27545a831ec9676340db542744857,0.0478496686339828,0
0bfe461ce9bb2a820de70ec1b8113b00,0.1767692179930589,0
0c04c598921f3b2586f6ca1bdba35030,0.2435840998783194,0
0c10e674d1504f959a7f2e504148c296,0.034676432818657926,0
0c15bb1a8e72a36709d239eec8a96bfe,0.1297911595527409,0
0c17966568c69f8f827f574911f8b729,0.42924930875521333,1
0c4565a30cb19f2b06041fa8214adb13,0.21775357903135983,0
0c4c23dd769dfb65e2085dd62b61ab7b,0.19006933897329226,0
0c5450ff739873114ab79581fc8422d4,0.21827122522112602,0
0c62da95f3d081e39b77e596cea54deb,0.4416393349791147,0
0c64b68753742932af8c3d3b2c98087c,0.19407676367870716,0
0c7368c88a4d7cda228e3412bd2824ba,0.04713513376752153,0
0c8286526be3a0fc8f50b7267db95035,0.5573710667323604,1
0c8f5fb32384dae276d0f8be00096025,0.05205506123780649,0
0c979f9cba9795f5073f6e1b03baaee3,0.11489861610427256,0
0ca475c05ddacfeb9f999b9db9c77e4b,0.4248376596635611,0
0ca4f40bcb9a321e4bfee0f3a23817ab,0.10710057640570132,0
0cadff7d5cd315b0367ce51a17c41814,0.040292447249851676,0
0cd9db48a316e0dec783953edc621f44,0.27681635851427083,0
0cda5b1f319966523ff6f30f42fdab81,0.32182274511040954,0
0ce20e3e708f0332738657e3ffdc91a6,0.4179179468298634,0
0ce2692ac65d393485ae01cf8261c9d2,0.14506001577841413,0
0cebf50fb2514aee074ba5b33840dbed,0.4590503676116135,0
0d059932f9a38e9a1b3f0cd13246697b,0.08243616956116194,0
0d153268371aa25450d4117ff070277e,0.17308604592277227,0
0d3822dab084130129d8408887b23fe7,0.10879274564754236,0
